53m,0.00%,50,15m,0.00%,71
53m,0.24%,50,15m,0.24%,71
54m,0.23%,50,16m,0.24%,71
54m,0.24%,50,17m,0.24%,71
55m,0.24%,50,17m,0.00%,71
55m,0.00%,50,18m,0.24%,71
56m,0.00%,50,18m,0.24%,71
56m,0.48%,50,19m,0.24%,71
59m,1.20%,50,19m,0.24%,71
63m,1.21%,50,20m,0.24%,71
64m,0.48%,52,20m,0.24%,71
47m,1.91%,52,21m,0.24%,71
49m,1.22%,52,21m,0.24%,71
50m,0.72%,52,22m,0.00%,71
51m,1.43%,52,22m,0.24%,71
52m,0.97%,52,23m,0.24%,71
54m,0.97%,53,23m,0.24%,71
55m,1.20%,53,24m,0.00%,71
56m,0.49%,52,24m,0.24%,71
57m,0.24%,51,25m,0.24%,71
57m,0.00%,51,26m,0.00%,71
58m,0.24%,51,26m,0.48%,71
59m,0.24%,51,26m,0.24%,71
59m,0.24%,51,27m,0.24%,71
60m,0.00%,51,27m,0.00%,71
60m,0.49%,51,28m,0.49%,71
62m,0.49%,51,29m,0.00%,71
48m,1.46%,51,29m,0.24%,71
50m,1.21%,54,30m,0.00%,71
56m,7.55%,52,30m,0.24%,71
62m,7.32%,54,31m,0.24%,71
51m,7.02%,52,31m,0.24%,71
51m,0.24%,52,32m,0.24%,71
54m,3.82%,54,32m,0.24%,71
60m,7.91%,52,33m,0.00%,71
49m,8.01%,54,33m,0.24%,71
57m,8.26%,52,34m,0.24%,71
64m,7.05%,52,35m,0.24%,71
53m,7.76%,52,35m,0.24%,71
61m,8.01%,52,36m,0.00%,71
64m,4.13%,52,36m,0.24%,71
65m,0.24%,52,37m,0.48%,71
65m,0.24%,52,37m,0.00%,71
52m,0.00%,48,14m,0.20%,69
53m,0.24%,50,15m,0.00%,71
54m,0.00%,50,16m,0.24%,71
54m,0.48%,50,16m,0.48%,71
55m,0.24%,50,17m,0.00%,71
55m,0.00%,50,17m,0.24%,71
56m,0.00%,50,18m,0.24%,71
56m,0.48%,50,18m,0.24%,71
59m,0.97%,50,19m,0.24%,71
62m,1.45%,50,19m,0.24%,71
63m,0.24%,51,20m,0.00%,71
65m,1.68%,52,21m,0.24%,71
48m,1.22%,52,21m,0.24%,71
49m,0.97%,52,21m,0.24%,71
51m,1.22%,52,22m,0.00%,71
52m,1.22%,52,22m,0.24%,71
54m,1.21%,53,23m,0.48%,71
55m,0.72%,55,24m,0.00%,71
56m,0.49%,52,24m,0.24%,71
57m,0.73%,52,25m,0.24%,71
57m,0.00%,51,25m,0.00%,71
58m,0.24%,51,26m,0.49%,71
58m,0.24%,51,26m,0.00%,71
59m,0.24%,51,27m,0.24%,71
59m,0.00%,51,27m,0.24%,71
60m,0.24%,51,28m,0.24%,71
62m,0.49%,51,29m,0.25%,71
65m,1.23%,51,29m,0.00%,71
49m,0.97%,51,30m,0.24%,71
53m,5.80%,54,30m,0.24%,71
60m,7.63%,54,31m,0.24%,71
49m,7.71%,54,31m,0.24%,71
51m,1.70%,52,32m,0.24%,71
52m,0.72%,54,32m,0.00%,71
58m,8.70%,54,33m,0.24%,71
65m,8.10%,54,33m,0.24%,71
54m,7.94%,52,34m,0.24%,71
62m,7.07%,54,34m,0.24%,71
50m,8.03%,52,35m,0.00%,71
58m,7.80%,52,35m,0.24%,71
64m,6.35%,52,36m,0.24%,71
64m,0.48%,52,36m,0.24%,71
65m,0.24%,52,37m,0.24%,71
66m,0.24%,51,37m,0.24%,71
52m,0.00%,48,14m,0.00%,69
53m,0.23%,50,15m,0.23%,71
54m,0.24%,50,16m,0.24%,71
54m,0.24%,50,16m,0.49%,71
55m,0.24%,50,17m,0.00%,71
55m,0.00%,50,17m,0.24%,71
56m,0.00%,50,18m,0.24%,71
56m,0.24%,50,18m,0.00%,71
59m,1.22%,50,19m,0.48%,71
62m,1.22%,51,19m,0.24%,71
63m,0.48%,51,20m,0.00%,71
65m,1.68%,52,20m,0.24%,71
48m,1.22%,52,21m,0.24%,71
49m,0.98%,52,21m,0.24%,71
50m,1.21%,52,22m,0.00%,71
52m,1.22%,52,22m,0.24%,71
54m,1.21%,53,23m,0.49%,71
55m,0.73%,55,24m,0.00%,71
56m,0.48%,52,24m,0.24%,71
57m,0.73%,52,24m,0.24%,71
57m,0.00%,51,25m,0.00%,71
58m,0.00%,51,26m,0.24%,71
58m,0.24%,51,26m,0.24%,71
59m,0.48%,51,27m,0.24%,71
59m,0.00%,51,27m,0.24%,71
60m,0.24%,51,28m,0.24%,71
62m,0.49%,51,28m,0.25%,71
65m,0.98%,51,29m,0.00%,71
49m,1.21%,51,29m,0.24%,71
53m,5.82%,53,30m,0.24%,71
60m,7.60%,54,30m,0.24%,71
