40m,0.67%,47,40m,0.00%,67
40m,0.48%,51,40m,0.00%,67
41m,0.24%,51,40m,0.24%,67
41m,0.00%,50,40m,0.00%,67
41m,0.00%,50,40m,0.00%,67
42m,0.96%,51,41m,0.11%,67
43m,0.72%,51,41m,0.24%,67
43m,0.24%,51,41m,0.00%,67
44m,0.24%,51,41m,0.24%,67
44m,0.00%,50,41m,0.00%,67
44m,0.24%,50,42m,0.24%,67
44m,0.24%,50,42m,0.00%,67
44m,0.00%,50,42m,0.00%,67
45m,1.22%,51,42m,0.00%,67
46m,0.97%,51,42m,0.24%,67
47m,0.73%,51,43m,0.24%,67
47m,0.24%,51,43m,0.00%,67
48m,1.70%,51,43m,0.24%,67
48m,0.49%,51,43m,0.00%,67
49m,0.97%,51,43m,0.24%,67
49m,0.00%,51,43m,0.00%,67
49m,0.24%,51,44m,0.24%,67
50m,0.73%,51,44m,0.00%,67
51m,1.23%,51,44m,0.00%,67
52m,0.98%,51,10m,0.24%,67
52m,0.24%,51,10m,0.00%,67
52m,0.24%,51,10m,0.24%,67
52m,0.00%,51,10m,0.24%,67
53m,0.24%,50,11m,0.00%,67
53m,0.24%,50,11m,0.00%,67
53m,0.00%,50,11m,0.24%,67
54m,1.21%,51,11m,0.00%,67
54m,0.99%,51,11m,0.00%,67
55m,0.98%,50,11m,0.24%,67
55m,0.24%,50,12m,0.00%,67
56m,1.47%,51,12m,0.49%,67
57m,0.25%,51,12m,0.00%,67
57m,0.24%,51,12m,0.00%,67
30m,0.24%,51,12m,0.00%,67
30m,0.00%,50,12m,0.00%,67
30m,0.24%,50,13m,0.24%,67
31m,0.24%,50,13m,0.24%,67
31m,0.24%,50,13m,0.25%,67
31m,0.00%,50,13m,0.00%,67
31m,0.00%,50,13m,0.00%,67
34m,6.38%,52,14m,0.00%,67
38m,9.89%,52,14m,0.24%,67
44m,11.02%,52,14m,0.00%,67
56m,12.28%,52,14m,0.25%,67
42m,12.51%,52,14m,0.24%,67
47m,4.63%,52,14m,0.00%,67
32m,12.28%,52,15m,0.00%,67
36m,10.79%,52,15m,0.00%,67
41m,10.79%,52,15m,0.25%,67
44m,8.80%,50,15m,0.00%,67
44m,0.24%,50,15m,0.00%,67
45m,0.24%,46,16m,0.24%,67
45m,0.00%,46,16m,0.25%,67
45m,0.24%,46,16m,0.00%,67
45m,0.25%,45,16m,0.00%,67
46m,0.00%,45,16m,0.00%,67
46m,0.49%,45,16m,0.24%,67
46m,0.00%,45,17m,0.00%,67
46m,0.24%,45,17m,0.24%,67
46m,0.00%,45,17m,0.00%,67
47m,0.24%,45,17m,0.24%,67
TIME:69.2172911167,CODE:0
STOP
48m,0.00%,46,18m,0.00%,68
48m,0.00%,46,18m,0.24%,68
49m,0.71%,52,18m,0.00%,68
49m,0.24%,52,19m,0.00%,68
49m,0.00%,52,19m,0.00%,68
50m,0.24%,52,19m,0.24%,68
50m,0.00%,52,19m,0.00%,68
50m,4.36%,53,19m,0.24%,68
51m,0.24%,53,19m,0.00%,68
51m,0.24%,53,20m,0.00%,68
51m,0.24%,53,20m,0.24%,68
51m,0.00%,53,20m,0.00%,68
51m,0.24%,53,20m,0.24%,68
52m,0.24%,53,20m,0.24%,68
52m,0.00%,53,21m,0.00%,69
52m,0.24%,53,21m,0.24%,69
52m,0.24%,53,21m,0.00%,69
54m,1.46%,54,21m,0.00%,69
54m,0.24%,54,21m,0.24%,69
55m,0.97%,54,22m,0.00%,69
55m,0.24%,54,22m,0.24%,69
55m,0.00%,54,22m,0.00%,69
56m,0.98%,54,22m,0.00%,69
57m,1.23%,54,22m,0.24%,69
31m,0.97%,54,22m,0.24%,69
31m,0.00%,54,23m,0.00%,69
31m,0.00%,54,23m,0.24%,69
31m,0.24%,54,23m,0.24%,69
32m,0.24%,53,23m,0.00%,69
32m,0.25%,53,23m,0.00%,69
32m,0.24%,53,24m,0.24%,69
32m,0.00%,53,24m,0.00%,69
33m,0.24%,53,24m,0.24%,69
33m,0.25%,53,24m,0.00%,69
33m,0.00%,53,24m,0.00%,69
33m,0.00%,53,24m,0.24%,69
33m,0.24%,53,25m,0.00%,69
34m,0.00%,53,25m,0.00%,69
34m,0.49%,53,25m,0.24%,69
34m,0.00%,53,25m,0.00%,69
34m,0.00%,53,25m,0.49%,69
35m,0.24%,53,26m,0.00%,69
35m,0.25%,53,26m,0.00%,69
35m,0.24%,53,26m,0.24%,69
35m,0.24%,53,26m,0.00%,69
39m,9.81%,55,26m,0.00%,69
49m,11.83%,55,26m,0.00%,69
35m,12.02%,55,27m,0.25%,69
43m,8.09%,53,27m,0.00%,69
44m,0.73%,55,27m,0.24%,69
56m,12.75%,55,27m,0.00%,69
35m,11.51%,55,27m,0.24%,69
39m,11.25%,55,28m,0.00%,69
43m,11.04%,55,28m,0.00%,69
47m,10.99%,55,28m,0.24%,69
48m,1.23%,53,28m,0.00%,69
48m,0.24%,47,28m,0.00%,69
TIME:58.2031481266,CODE:0
STOP
49m,0.00%,48,29m,0.00%,70
49m,0.24%,48,29m,0.00%,70
50m,0.48%,54,29m,0.24%,70
51m,1.68%,55,30m,0.00%,70
51m,0.48%,55,30m,0.00%,70
52m,0.97%,55,30m,0.00%,70
52m,0.24%,55,30m,0.24%,70
53m,4.58%,55,30m,0.24%,70
54m,0.98%,55,30m,0.00%,70
54m,0.72%,55,31m,0.00%,70
55m,0.49%,55,31m,0.24%,70
55m,0.00%,55,31m,0.24%,70
55m,0.48%,55,31m,0.00%,70
56m,1.47%,55,31m,0.00%,70
57m,1.23%,55,32m,0.00%,70
30m,0.24%,54,32m,0.24%,70
31m,0.00%,54,32m,0.00%,70
32m,2.19%,55,32m,0.24%,70
32m,0.25%,55,32m,0.24%,70
33m,0.96%,55,32m,0.24%,70
33m,0.00%,55,33m,0.00%,70
33m,0.24%,55,33m,0.00%,70
34m,0.24%,55,33m,0.00%,70
34m,0.00%,54,33m,0.24%,70
34m,0.24%,54,33m,0.00%,70
34m,0.00%,54,34m,0.24%,70
35m,0.24%,54,34m,0.00%,70
35m,0.24%,54,34m,0.24%,70
35m,0.24%,54,34m,0.00%,70
35m,0.00%,54,34m,0.00%,69
36m,0.24%,54,35m,0.24%,69
36m,0.00%,54,35m,0.00%,69
36m,0.24%,54,35m,0.00%,69
36m,0.25%,54,35m,0.49%,69
37m,0.24%,55,35m,0.00%,69
37m,1.22%,55,35m,0.24%,69
38m,0.24%,55,36m,0.00%,69
38m,0.00%,55,36m,0.00%,69
38m,0.24%,54,36m,0.00%,69
38m,0.00%,54,36m,0.24%,69
39m,0.24%,54,36m,0.00%,69
39m,0.25%,54,36m,0.24%,69
39m,0.00%,54,37m,0.24%,69
39m,0.24%,54,37m,0.00%,69
