21m,0.42%,46,20m,0.41%,68
21m,0.79%,46,20m,0.00%,68
21m,0.00%,46,20m,0.83%,68
21m,0.78%,46,20m,0.00%,68
22m,0.00%,46,20m,0.85%,68
22m,0.41%,45,20m,0.00%,67
22m,0.00%,45,20m,0.73%,67
22m,0.43%,45,21m,0.00%,67
22m,0.73%,45,21m,0.70%,67
22m,0.00%,45,21m,0.00%,67
TIME:21.1123600006,CODE:5
STOP
23m,0.00%,46,22m,0.00%,68
23m,0.38%,46,22m,0.38%,68
23m,0.82%,46,22m,0.00%,68
23m,0.00%,46,22m,0.81%,68
24m,0.40%,46,22m,0.82%,68
24m,0.00%,46,6m,0.00%,68
24m,0.45%,46,6m,0.45%,68
24m,0.84%,46,7m,0.00%,68
24m,0.84%,45,7m,0.83%,67
8m,0.43%,45,7m,0.43%,67
8m,0.77%,44,7m,0.00%,66
9m,0.00%,44,7m,1.62%,66
9m,0.87%,45,7m,0.00%,66
TIME:24.1102120876,CODE:6
STOP
10m,0.00%,45,8m,0.46%,67
10m,0.38%,45,8m,0.00%,67
10m,0.78%,44,8m,1.51%,66
10m,0.00%,44,8m,0.86%,66
10m,0.43%,44,9m,0.00%,66
11m,0.00%,44,9m,0.62%,66
11m,0.89%,44,9m,0.00%,66
11m,0.71%,44,9m,0.69%,66
11m,0.00%,44,9m,0.47%,66
11m,0.77%,44,9m,0.78%,66
TIME:20.4159989357,CODE:7
STOP
12m,0.00%,45,10m,0.00%,67
12m,0.37%,45,10m,0.38%,67
12m,0.86%,45,11m,0.00%,67
TIME:7.32479500771,CODE:8
STOP
13m,0.00%,45,12m,1.11%,67
TIME:5.95523309708,CODE:9
STOP
14m,0.33%,46,12m,0.63%,68
14m,0.40%,46,13m,0.39%,68
14m,0.78%,46,13m,0.00%,68
15m,0.83%,46,13m,0.85%,68
15m,0.00%,46,13m,0.00%,68
15m,0.66%,46,13m,0.67%,68
15m,0.00%,46,13m,0.83%,68
15m,0.77%,47,14m,0.00%,68
16m,0.47%,46,14m,0.46%,68
16m,0.00%,45,14m,0.00%,67
16m,0.82%,45,14m,0.83%,67
16m,0.85%,45,14m,0.00%,67
16m,0.93%,45,14m,0.90%,67
TIME:24.5937449932,CODE:1
STOP
17m,0.00%,45,15m,0.00%,68
17m,0.41%,45,15m,0.41%,68
17m,0.00%,45,15m,0.00%,68
18m,0.87%,46,15m,0.43%,68
18m,0.00%,46,16m,0.00%,68
18m,0.88%,46,16m,1.75%,68
18m,0.43%,46,16m,0.44%,68
18m,0.00%,47,16m,0.00%,68
18m,0.43%,46,16m,0.43%,68
18m,0.73%,46,16m,0.73%,68
19m,0.00%,46,17m,0.00%,68
19m,0.88%,46,17m,0.88%,68
TIME:22.844424963,CODE:2
STOP
TIME:0.450135946274,CODE:3
STOP
TIME:0.538060188293,CODE:4
STOP
20m,0.00%,46,18m,0.43%,68
20m,1.49%,46,18m,0.68%,68
20m,0.42%,46,18m,0.39%,68
21m,0.00%,46,18m,0.00%,68
21m,0.81%,46,19m,0.80%,68
21m,0.00%,46,19m,0.43%,68
21m,0.68%,46,19m,0.69%,68
21m,0.00%,46,19m,0.00%,68
21m,0.43%,45,19m,0.43%,67
21m,0.00%,45,19m,0.73%,67
TIME:21.2508718967,CODE:5
STOP
22m,0.45%,46,20m,0.00%,68
22m,0.00%,46,20m,0.36%,68
23m,0.78%,46,21m,0.00%,68
23m,0.00%,46,21m,0.44%,68
23m,0.84%,46,21m,0.00%,68
23m,0.00%,46,21m,0.92%,68
23m,0.69%,46,21m,0.70%,68
23m,1.48%,46,21m,0.00%,68
24m,0.43%,45,22m,0.42%,67
24m,0.00%,45,22m,0.00%,67
24m,0.86%,45,22m,0.87%,67
24m,0.00%,46,22m,0.00%,67
24m,0.92%,45,22m,0.92%,67
TIME:23.8499610424,CODE:6
STOP
9m,0.51%,44,7m,0.48%,66
9m,0.00%,44,7m,0.37%,66
10m,0.77%,44,7m,0.00%,66
10m,0.00%,44,7m,0.90%,66
10m,1.58%,44,7m,0.00%,66
10m,0.00%,44,7m,0.44%,66
10m,0.70%,44,8m,0.00%,66
10m,0.00%,44,8m,0.00%,66
10m,0.43%,44,8m,0.42%,66
11m,0.61%,45,8m,0.61%,66
TIME:21.6007668972,CODE:7
STOP
11m,14.81%,46,9m,0.00%,67
11m,0.42%,46,9m,0.40%,67
12m,0.00%,46,9m,0.00%,67
TIME:9.31789398193,CODE:8
STOP
12m,0.00%,46,10m,0.00%,67
13m,0.80%,46,10m,0.80%,67
13m,0.00%,46,10m,0.41%,67
TIME:7.07101607323,CODE:9
STOP
13m,0.00%,47,11m,0.92%,68
14m,0.38%,47,11m,0.36%,68
14m,0.80%,47,11m,0.00%,68
14m,0.00%,47,11m,0.87%,68
14m,0.43%,47,12m,0.00%,68
14m,0.00%,47,12m,0.42%,68
14m,0.66%,46,12m,0.67%,67
15m,1.73%,46,12m,0.86%,67
15m,0.00%,46,12m,0.44%,67
15m,0.71%,46,12m,0.00%,67
15m,0.00%,46,13m,0.84%,67
15m,0.87%,46,13m,0.00%,67
TIME:23.1688930988,CODE:1
STOP
16m,0.66%,46,14m,0.45%,68
16m,0.37%,46,14m,0.35%,68
17m,0.74%,46,14m,0.00%,68
17m,0.00%,47,14m,0.82%,68
17m,0.42%,47,14m,0.00%,68
17m,0.00%,46,14m,0.72%,68
17m,0.43%,46,15m,0.43%,68
18m,0.00%,47,15m,0.79%,68
18m,0.91%,46,15m,0.46%,68
18m,0.79%,46,15m,0.00%,68
18m,0.00%,45,15m,0.88%,67
18m,0.88%,45,16m,0.00%,67
TIME:23.5939459801,CODE:2
STOP
TIME:0.562512874603,CODE:3
STOP
TIME:0.613076925278,CODE:4
STOP
19m,0.49%,46,16m,0.46%,68
19m,0.00%,46,16m,0.37%,68
19m,0.76%,46,17m,0.00%,68
20m,0.00%,46,17m,0.41%,68
20m,0.77%,46,17m,0.80%,68
20m,0.85%,45,17m,0.00%,67
21m,0.42%,45,17m,0.42%,67
21m,0.63%,45,17m,0.63%,67
21m,0.00%,45,18m,0.44%,67
21m,0.80%,45,18m,0.00%,67
TIME:20.7968740463,CODE:5
STOP
22m,0.53%,46,19m,1.02%,68
22m,0.00%,46,19m,0.69%,68
22m,0.81%,46,19m,0.00%,68
22m,0.79%,46,19m,0.76%,68
22m,0.00%,46,19m,0.00%,68
22m,0.43%,46,19m,0.43%,68
23m,0.00%,45,20m,0.00%,67
23m,0.78%,45,20m,0.77%,67
23m,0.44%,45,20m,0.88%,67
23m,0.00%,45,20m,0.00%,67
23m,0.85%,45,20m,0.84%,67
24m,0.78%,45,21m,0.00%,67
TIME:22.6571829319,CODE:6
STOP
8m,0.00%,45,21m,0.90%,67
8m,0.39%,45,21m,0.00%,67
8m,0.77%,45,22m,0.74%,67
8m,0.00%,44,22m,0.00%,66
9m,1.55%,44,22m,0.77%,66
9m,0.00%,44,22m,0.79%,66
9m,0.41%,44,22m,0.00%,66
9m,0.66%,44,22m,1.29%,66
9m,0.00%,44,6m,0.46%,66
10m,0.78%,44,6m,0.00%,66
TIME:20.4989650249,CODE:7
STOP
10m,1.36%,45,7m,0.82%,67
10m,0.43%,45,7m,0.42%,67
10m,0.83%,45,8m,0.00%,67
11m,0.00%,45,8m,0.89%,67
TIME:7.86744189262,CODE:8
STOP
11m,0.00%,45,8m,1.19%,67
TIME:5.82565379143,CODE:9
STOP
12m,0.00%,46,9m,0.47%,68
12m,0.38%,46,9m,0.00%,68
12m,0.00%,46,9m,0.75%,68
12m,0.41%,46,9m,0.42%,68
13m,0.00%,46,10m,0.80%,68
13m,0.44%,46,10m,0.44%,68
13m,0.69%,46,10m,0.00%,68
13m,1.74%,46,10m,0.85%,68
13m,0.00%,45,10m,0.00%,67
14m,0.73%,45,10m,0.73%,67
14m,0.00%,45,11m,0.87%,67
14m,0.71%,45,11m,0.72%,67
TIME:22.8783199787,CODE:1
STOP
15m,0.00%,45,12m,0.00%,68
15m,0.77%,46,12m,0.38%,68
15m,0.00%,46,12m,1.42%,68
16m,0.45%,46,12m,0.00%,68
16m,0.00%,46,12m,0.00%,68
16m,0.87%,46,12m,0.86%,68
16m,0.00%,46,13m,0.45%,68
16m,1.28%,46,13m,0.00%,68
17m,0.46%,46,13m,0.45%,68
17m,0.76%,46,13m,0.00%,68
17m,0.00%,46,13m,0.88%,68
17m,0.00%,46,13m,0.93%,68
TIME:22.2447140217,CODE:2
STOP
TIME:0.588244915009,CODE:3
STOP
TIME:0.719727039337,CODE:4
STOP
18m,0.00%,46,15m,0.42%,68
18m,0.37%,46,15m,0.37%,68
18m,0.00%,46,15m,0.00%,68
19m,0.83%,46,15m,0.83%,68
19m,0.00%,46,15m,0.00%,68
19m,0.65%,46,15m,1.30%,68
19m,0.42%,45,15m,0.41%,67
19m,0.00%,45,16m,0.00%,67
19m,0.85%,45,16m,0.42%,67
19m,0.00%,45,16m,0.00%,67
TIME:21.1552021503,CODE:5
STOP
20m,0.00%,46,16m,0.48%,68
20m,0.76%,46,17m,0.00%,68
20m,0.00%,46,17m,0.39%,68
21m,0.63%,46,17m,0.66%,68
21m,0.00%,46,17m,0.00%,68
21m,1.38%,46,17m,1.40%,68
21m,0.42%,45,18m,0.42%,67
21m,0.00%,45,18m,0.00%,67
22m,0.44%,45,18m,0.44%,67
22m,0.71%,45,18m,0.00%,67
22m,0.00%,45,18m,0.85%,67
22m,0.75%,46,18m,0.00%,67
22m,0.00%,45,19m,0.90%,67
TIME:24.595651865,CODE:6
STOP
24m,0.51%,44,20m,0.48%,66
24m,0.00%,44,20m,0.40%,66
8m,0.79%,44,20m,0.00%,66
8m,0.95%,44,21m,0.46%,66
8m,0.00%,44,21m,0.00%,66
8m,0.46%,44,21m,0.46%,66
9m,0.00%,44,21m,0.00%,66
9m,0.49%,44,21m,0.49%,66
9m,0.00%,44,21m,0.00%,66
9m,0.91%,44,21m,1.78%,66
TIME:19.61764884,CODE:7
STOP
10m,0.00%,45,22m,0.00%,67
10m,0.39%,44,22m,0.39%,66
TIME:8.1517701149,CODE:8
STOP
11m,0.00%,45,7m,1.20%,67
TIME:5.99232506752,CODE:9
STOP
11m,0.54%,46,8m,0.00%,68
12m,0.00%,46,8m,0.80%,68
12m,0.79%,46,8m,0.00%,68
12m,0.87%,46,8m,0.84%,68
12m,0.45%,46,8m,0.00%,68
12m,0.78%,46,8m,0.78%,68
12m,0.00%,45,8m,0.42%,67
12m,0.77%,45,8m,0.00%,67
13m,0.00%,45,9m,0.88%,67
13m,0.46%,45,9m,0.47%,67
13m,0.84%,45,9m,0.84%,67
13m,0.88%,45,9m,0.00%,67
14m,0.87%,45,9m,0.90%,67
TIME:23.337116003,CODE:1
STOP
14m,0.46%,46,10m,0.44%,68
15m,0.72%,45,10m,1.32%,68
15m,0.00%,45,10m,0.00%,68
15m,0.68%,45,11m,0.68%,68
15m,0.00%,46,11m,0.00%,68
15m,1.52%,46,11m,0.76%,68
15m,0.00%,46,11m,0.00%,68
15m,0.77%,46,11m,0.77%,68
16m,0.73%,46,11m,0.00%,68
16m,0.44%,46,12m,0.87%,68
16m,0.00%,45,12m,0.00%,67
17m,0.83%,45,12m,0.84%,67
17m,0.90%,45,12m,0.00%,67
TIME:24.5886569023,CODE:2
STOP
TIME:0.533220052719,CODE:3
STOP
TIME:0.686923027039,CODE:4
STOP
18m,0.68%,46,13m,0.46%,68
18m,0.38%,46,13m,0.36%,68
18m,0.74%,46,13m,0.00%,68
18m,0.00%,46,13m,0.85%,68
18m,0.41%,46,14m,0.42%,68
19m,0.80%,45,14m,0.79%,67
19m,0.00%,45,14m,0.44%,67
19m,0.79%,45,14m,0.00%,67
19m,0.00%,45,14m,0.42%,67
19m,0.74%,45,14m,0.00%,67
19m,0.92%,45,15m,0.88%,67
TIME:21.3135068417,CODE:5
STOP
20m,0.47%,46,15m,0.45%,68
20m,0.00%,46,16m,0.36%,68
21m,0.76%,46,16m,0.00%,68
21m,0.00%,46,16m,0.85%,68
21m,0.45%,46,16m,0.90%,68
21m,0.00%,46,16m,0.00%,68
21m,0.87%,46,16m,0.44%,68
21m,0.00%,46,17m,0.00%,68
22m,0.80%,45,17m,0.79%,67
22m,0.42%,45,17m,0.00%,67
22m,0.00%,45,17m,0.79%,67
22m,0.84%,45,17m,0.00%,67
22m,0.80%,45,17m,0.78%,67
TIME:24.0351378918,CODE:6
STOP
24m,0.54%,45,19m,0.00%,67
24m,0.71%,44,19m,0.65%,66
24m,0.00%,44,19m,0.00%,66
24m,0.76%,44,19m,0.78%,66
8m,0.42%,44,19m,0.43%,66
8m,0.00%,44,19m,0.82%,66
8m,0.44%,44,20m,0.44%,66
8m,0.00%,44,20m,0.00%,66
9m,1.77%,44,20m,0.00%,66
9m,0.00%,44,20m,0.42%,66
9m,0.64%,44,20m,0.65%,66
TIME:21.2162330151,CODE:7
STOP
10m,1.34%,45,21m,1.15%,67
10m,0.00%,45,21m,0.38%,67
10m,0.42%,45,21m,0.00%,67
TIME:9.30903816223,CODE:8
STOP
11m,0.00%,45,22m,1.05%,67
TIME:6.35015296936,CODE:9
STOP
12m,0.48%,46,6m,0.93%,68
12m,0.68%,46,7m,0.67%,68
12m,0.00%,46,7m,0.00%,68
12m,0.74%,46,7m,0.74%,68
12m,0.43%,46,7m,0.00%,68
12m,0.67%,46,7m,0.66%,68
13m,0.00%,46,8m,0.42%,68
13m,0.77%,46,8m,0.00%,68
13m,0.47%,45,8m,0.91%,67
13m,0.71%,45,8m,0.00%,67
13m,0.00%,45,8m,0.81%,67
14m,1.64%,45,8m,0.00%,67
14m,0.00%,45,8m,0.90%,67
TIME:23.8743150234,CODE:1
STOP
15m,0.00%,45,9m,0.53%,68
15m,0.77%,45,9m,0.70%,68
15m,0.47%,45,9m,0.00%,68
15m,0.00%,45,9m,0.80%,68
15m,0.84%,46,10m,0.00%,68
15m,0.43%,46,10m,0.42%,68
16m,0.66%,46,10m,0.00%,68
16m,0.42%,46,10m,0.84%,68
16m,0.00%,46,10m,0.00%,68
16m,0.44%,46,11m,0.44%,68
16m,0.00%,46,11m,0.83%,68
17m,0.83%,46,11m,0.00%,68
17m,0.88%,46,11m,0.00%,68
17m,0.92%,46,11m,0.92%,68
TIME:24.2953271866,CODE:2
STOP
TIME:0.492779970169,CODE:3
STOP
TIME:0.741724967957,CODE:4
STOP
18m,1.23%,46,12m,0.98%,68
18m,0.00%,46,13m,0.64%,68
18m,0.40%,46,13m,0.00%,68
18m,0.81%,46,13m,0.77%,68
19m,0.00%,46,13m,0.00%,68
19m,0.81%,46,13m,0.80%,68
19m,0.00%,46,13m,0.00%,68
19m,0.44%,45,14m,0.44%,67
19m,0.65%,45,14m,0.66%,67
19m,0.46%,45,14m,0.46%,67
20m,0.80%,45,14m,0.00%,67
TIME:21.4477648735,CODE:5
STOP
20m,0.58%,46,15m,1.11%,68
20m,0.00%,46,15m,0.00%,68
20m,0.81%,46,15m,0.82%,68
21m,0.00%,46,15m,0.00%,68
21m,0.76%,46,15m,0.78%,68
21m,0.49%,46,16m,0.00%,68
21m,0.70%,45,16m,0.68%,67
21m,0.86%,45,16m,0.00%,67
22m,0.00%,45,17m,0.91%,67
22m,0.73%,45,17m,0.00%,67
22m,0.00%,45,17m,0.86%,67
22m,0.72%,45,17m,0.00%,67
TIME:21.7089929581,CODE:6
STOP
23m,0.00%,44,18m,0.00%,66
23m,1.33%,45,18m,0.68%,66
24m,0.41%,45,18m,0.00%,66
24m,0.65%,45,18m,0.64%,66
24m,0.00%,45,19m,0.85%,66
24m,0.62%,45,19m,0.00%,66
24m,0.00%,45,19m,0.46%,66
8m,0.70%,45,19m,0.00%,66
8m,0.43%,45,19m,0.42%,66
8m,0.00%,45,19m,0.00%,66
TIME:21.6774380207,CODE:7
STOP
9m,0.00%,46,20m,0.00%,67
9m,0.35%,45,20m,0.34%,66
9m,0.37%,45,21m,0.36%,66
10m,0.00%,45,21m,0.00%,66
TIME:9.44413995743,CODE:8
STOP
10m,0.00%,46,21m,1.41%,67
10m,0.38%,46,22m,0.38%,67
10m,0.68%,46,22m,0.68%,67
TIME:6.6430580616,CODE:9
STOP
11m,0.57%,47,6m,0.00%,68
11m,0.39%,47,6m,0.38%,68
12m,0.00%,47,7m,0.80%,68
12m,0.44%,47,7m,0.44%,68
12m,0.00%,46,7m,0.71%,67
12m,1.61%,46,7m,0.00%,67
12m,0.00%,46,7m,0.45%,67
12m,0.75%,47,7m,0.00%,67
13m,0.50%,46,8m,0.50%,67
13m,0.00%,46,8m,0.00%,67
13m,0.86%,46,8m,0.86%,67
13m,0.00%,46,8m,0.89%,67
TIME:22.4154429436,CODE:1
STOP
14m,0.00%,45,9m,0.52%,68
14m,0.38%,45,9m,0.00%,68
14m,0.00%,46,9m,0.78%,68
15m,0.44%,46,9m,0.45%,68
15m,0.00%,46,9m,0.75%,68
15m,0.70%,46,9m,0.00%,68
15m,0.46%,46,10m,0.45%,68
15m,0.00%,48,10m,0.00%,68
15m,1.00%,45,10m,0.50%,67
16m,0.77%,45,10m,0.00%,67
16m,0.00%,45,10m,0.86%,67
16m,0.00%,45,10m,0.90%,67
TIME:22.6432008743,CODE:2
STOP
TIME:0.482196092606,CODE:3
STOP
TIME:0.581987857819,CODE:4
STOP
17m,0.48%,46,11m,0.47%,68
17m,0.00%,46,11m,0.00%,68
17m,0.83%,46,12m,0.80%,68
17m,0.00%,46,12m,0.00%,68
18m,0.83%,46,12m,0.84%,68
18m,0.00%,45,12m,0.00%,67
18m,0.69%,45,12m,0.69%,67
18m,0.00%,45,12m,0.00%,67
18m,0.45%,45,13m,0.90%,67
18m,0.00%,45,13m,0.00%,67
TIME:19.3769259453,CODE:5
STOP
19m,1.12%,46,14m,0.49%,68
19m,0.00%,46,14m,0.00%,68
19m,0.83%,46,14m,1.70%,68
20m,0.00%,46,14m,0.00%,68
20m,0.84%,46,14m,0.85%,68
20m,0.00%,46,14m,0.45%,68
20m,0.00%,46,15m,0.00%,68
21m,1.74%,46,15m,0.00%,68
21m,0.43%,46,15m,0.42%,68
21m,0.70%,46,15m,0.69%,68
21m,0.00%,45,15m,0.85%,67
21m,0.71%,45,15m,0.74%,67
TIME:22.2713320255,CODE:6
STOP
22m,0.00%,46,16m,0.57%,68
22m,0.42%,46,16m,0.00%,68
22m,0.83%,45,16m,1.61%,67
23m,0.00%,45,16m,0.43%,67
23m,0.77%,45,17m,0.00%,67
23m,0.79%,45,17m,0.75%,67
23m,0.00%,45,17m,0.41%,67
23m,0.70%,44,17m,0.00%,66
24m,0.00%,44,17m,0.49%,66
24m,0.77%,44,18m,0.79%,66
TIME:19.4479358196,CODE:7
STOP
TIME:6.87742209435,CODE:8
STOP
8m,0.00%,46,19m,1.25%,68
TIME:6.17709302902,CODE:9
STOP
9m,0.00%,46,20m,0.00%,68
9m,0.78%,46,20m,0.38%,68
10m,0.00%,46,20m,0.77%,68
10m,0.46%,46,20m,0.46%,68
10m,0.00%,46,20m,0.00%,68
10m,0.45%,46,20m,0.45%,68
10m,0.00%,46,21m,0.00%,68
11m,1.35%,46,21m,0.69%,68
11m,0.00%,46,21m,0.46%,68
11m,0.00%,46,21m,0.00%,68
11m,0.91%,46,21m,0.91%,68
11m,0.92%,46,22m,0.93%,68
TIME:21.8267390728,CODE:1
STOP
12m,0.48%,46,22m,0.00%,68
12m,0.00%,46,22m,0.42%,68
12m,0.76%,46,6m,0.78%,68
13m,0.00%,46,6m,0.44%,68
13m,0.78%,46,7m,0.79%,68
13m,0.00%,46,7m,0.00%,68
13m,0.92%,46,7m,0.46%,68
13m,0.63%,46,7m,0.62%,68
14m,0.00%,46,7m,0.00%,68
14m,0.72%,46,7m,0.74%,68
14m,0.00%,46,8m,0.89%,68
14m,0.91%,46,8m,0.92%,68
TIME:22.2111258507,CODE:2
STOP
TIME:0.531116962433,CODE:3
STOP
TIME:0.536920785904,CODE:4
STOP
15m,0.00%,46,8m,0.00%,68
15m,0.72%,46,9m,0.72%,68
16m,0.00%,46,9m,0.00%,68
16m,0.70%,46,9m,0.71%,68
16m,0.42%,46,9m,0.41%,68
16m,0.00%,46,9m,0.00%,68
16m,0.82%,46,9m,0.82%,68
16m,0.00%,46,10m,0.00%,68
16m,0.45%,46,10m,0.45%,68
16m,0.00%,46,10m,0.73%,68
17m,0.90%,46,10m,0.00%,68
TIME:21.4023909569,CODE:5
STOP
17m,0.58%,46,11m,0.00%,68
18m,0.00%,46,11m,0.39%,68
18m,0.80%,46,11m,0.00%,68
18m,0.44%,46,11m,0.43%,68
18m,0.75%,46,11m,0.00%,68
18m,0.00%,46,11m,0.77%,68
18m,0.46%,46,12m,0.00%,68
18m,0.00%,46,12m,1.58%,68
19m,0.88%,46,12m,0.45%,68
19m,0.00%,46,12m,0.00%,68
19m,0.83%,46,12m,0.82%,68
19m,0.86%,47,13m,0.00%,68
TIME:22.6215059757,CODE:6
STOP
21m,0.00%,45,13m,0.45%,67
21m,0.38%,45,13m,0.00%,67
21m,0.00%,45,14m,0.78%,67
21m,0.89%,44,14m,0.45%,66
21m,0.00%,44,14m,0.00%,66
21m,0.45%,44,14m,0.44%,66
22m,0.00%,44,14m,0.68%,66
22m,0.79%,44,14m,0.81%,66
22m,0.43%,44,15m,0.00%,66
22m,0.00%,44,15m,0.69%,66
TIME:20.9783160686,CODE:7
STOP
TIME:6.00493788719,CODE:8
STOP
23m,7.63%,45,16m,0.00%,68
23m,0.00%,45,16m,0.39%,68
23m,0.82%,44,17m,0.00%,67
TIME:7.09377002716,CODE:9
STOP
24m,0.00%,45,17m,0.43%,68
24m,0.37%,45,17m,0.36%,68
24m,0.00%,45,18m,0.00%,68
8m,0.83%,45,18m,0.41%,68
8m,0.80%,45,18m,0.81%,68
8m,0.00%,45,18m,0.44%,68
8m,0.72%,45,18m,0.00%,68
9m,0.75%,45,18m,0.74%,68
9m,0.00%,45,19m,0.42%,68
9m,0.72%,45,19m,0.00%,68
9m,0.00%,45,19m,0.00%,68
TIME:22.9512681961,CODE:1
STOP
10m,0.00%,45,20m,0.55%,68
11m,0.37%,44,20m,0.37%,68
11m,0.00%,44,21m,0.00%,68
11m,0.85%,44,21m,0.85%,68
11m,0.41%,45,21m,0.00%,68
11m,0.00%,45,21m,0.77%,68
11m,0.83%,45,21m,0.43%,68
12m,0.00%,45,21m,0.75%,68
12m,0.46%,45,22m,0.47%,68
12m,0.73%,45,22m,0.00%,68
12m,0.00%,45,22m,0.84%,68
12m,0.84%,45,22m,0.00%,68
13m,0.00%,45,22m,0.90%,68
TIME:23.2746078968,CODE:2
STOP
TIME:0.543426036835,CODE:3
STOP
TIME:0.529401063919,CODE:4
STOP
14m,0.00%,45,7m,0.53%,68
14m,0.40%,45,7m,0.00%,68
14m,0.81%,45,7m,0.76%,68
14m,0.44%,45,7m,0.45%,68
14m,0.00%,45,7m,0.80%,68
15m,0.67%,44,8m,0.67%,67
15m,0.41%,44,8m,0.00%,67
15m,0.00%,44,8m,0.63%,67
15m,0.45%,44,8m,0.46%,67
15m,0.00%,44,8m,0.00%,67
TIME:20.1916661263,CODE:5
STOP
16m,0.00%,45,9m,0.00%,68
16m,0.39%,45,9m,0.38%,68
16m,0.00%,45,9m,0.69%,68
16m,0.84%,45,10m,0.00%,68
17m,0.00%,45,10m,0.85%,68
17m,0.76%,45,10m,0.00%,68
17m,0.45%,44,10m,0.45%,67
17m,0.00%,44,10m,0.00%,67
17m,1.45%,44,10m,0.73%,67
17m,0.47%,44,10m,0.00%,66
18m,0.00%,44,11m,0.78%,66
18m,0.83%,45,11m,0.00%,66
18m,0.00%,44,11m,0.90%,66
TIME:23.0854327679,CODE:6
STOP
19m,0.00%,45,12m,0.50%,67
19m,0.80%,44,12m,0.00%,66
19m,0.79%,44,12m,0.77%,66
19m,0.00%,44,12m,0.86%,66
19m,0.43%,44,12m,0.44%,66
20m,0.00%,44,12m,0.63%,66
20m,0.40%,44,13m,0.00%,66
20m,0.00%,44,13m,0.62%,66
20m,0.47%,44,13m,0.47%,66
20m,0.00%,44,13m,0.00%,66
TIME:20.608643055,CODE:7
STOP
21m,1.26%,45,14m,0.00%,67
21m,0.00%,45,14m,0.41%,67
22m,0.39%,45,14m,0.40%,67
TIME:9.04384708405,CODE:8
STOP
22m,1.57%,45,15m,0.00%,67
22m,0.45%,45,15m,0.44%,67
22m,0.71%,45,15m,0.00%,67
TIME:6.39810395241,CODE:9
STOP
23m,0.60%,46,16m,0.56%,68
23m,0.00%,46,16m,0.74%,68
24m,0.75%,46,16m,0.00%,68
24m,0.00%,46,17m,0.80%,68
24m,0.42%,46,17m,0.00%,68
24m,0.65%,46,17m,0.63%,68
24m,0.41%,45,17m,0.00%,67
24m,0.79%,45,17m,0.79%,67
8m,0.46%,45,17m,0.94%,67
8m,0.76%,45,17m,0.00%,67
9m,0.00%,45,18m,0.00%,67
9m,0.86%,45,18m,0.86%,67
9m,0.00%,45,18m,0.00%,67
TIME:24.0774490833,CODE:1
STOP
10m,0.00%,46,19m,0.53%,68
10m,0.41%,45,19m,0.40%,68
10m,0.00%,45,19m,0.78%,68
10m,0.43%,45,19m,0.00%,68
10m,0.00%,45,19m,0.79%,68
11m,0.45%,46,20m,0.00%,68
11m,0.00%,46,20m,0.69%,68
11m,0.84%,48,20m,0.00%,68
11m,0.89%,46,20m,0.44%,68
11m,0.00%,46,20m,1.43%,68
12m,0.81%,46,20m,0.00%,68
12m,0.90%,46,21m,0.87%,68
TIME:22.7670629025,CODE:2
STOP
TIME:0.482298135757,CODE:3
STOP
TIME:0.583400011063,CODE:4
STOP
13m,0.00%,46,21m,0.00%,68
13m,0.40%,46,21m,0.39%,68
13m,0.00%,46,22m,0.76%,68
13m,0.83%,46,22m,0.00%,68
13m,0.00%,46,22m,0.82%,68
13m,0.66%,46,22m,0.00%,68
14m,0.43%,46,22m,0.42%,68
14m,0.79%,46,6m,0.79%,68
14m,0.00%,46,6m,0.00%,68
14m,0.78%,45,7m,0.80%,67
TIME:20.5188539028,CODE:5
STOP
15m,0.53%,46,7m,0.52%,68
15m,0.40%,46,7m,0.38%,68
15m,0.00%,46,8m,0.00%,68
15m,0.00%,46,8m,0.00%,68
16m,1.58%,46,8m,0.79%,68
16m,0.00%,46,8m,0.74%,68
16m,0.45%,46,8m,0.46%,68
16m,0.76%,46,8m,0.76%,68
16m,0.48%,46,9m,0.00%,68
17m,0.00%,45,9m,0.74%,67
17m,0.84%,45,9m,0.00%,67
17m,0.77%,45,9m,0.74%,67
TIME:22.0402710438,CODE:6
STOP
18m,1.41%,45,10m,0.56%,67
18m,0.00%,45,10m,0.36%,67
18m,0.80%,44,10m,0.00%,66
19m,0.46%,44,10m,0.90%,66
19m,0.79%,44,11m,0.00%,66
19m,0.00%,44,11m,0.42%,66
19m,0.73%,44,11m,0.00%,66
19m,0.81%,45,11m,0.79%,66
19m,0.00%,45,11m,0.00%,66
20m,0.73%,45,11m,0.74%,66
TIME:21.0145459175,CODE:7
STOP
20m,0.00%,46,12m,0.00%,67
21m,0.83%,46,12m,0.41%,67
TIME:8.27600502968,CODE:8
STOP
21m,0.00%,46,13m,1.08%,67
TIME:6.41554617882,CODE:9
STOP
22m,1.34%,47,14m,0.00%,68
22m,0.40%,47,14m,0.75%,68
22m,0.75%,47,14m,0.00%,68
22m,0.00%,47,14m,0.85%,68
23m,0.42%,47,14m,0.00%,68
23m,0.00%,47,14m,0.67%,68
23m,0.41%,47,15m,0.00%,68
23m,0.00%,47,15m,0.78%,68
23m,0.44%,46,15m,0.45%,67
23m,1.49%,46,15m,0.76%,67
24m,0.84%,46,15m,0.81%,67
24m,0.00%,46,15m,0.00%,67
24m,0.92%,46,16m,0.92%,67
TIME:23.2900509834,CODE:1
STOP
8m,0.00%,46,16m,0.00%,68
