9m,3.55%,43,20m,0.49%,66
10m,0.00%,43,20m,0.75%,66
10m,1.52%,43,20m,0.00%,66
10m,0.36%,43,20m,0.35%,66
10m,0.00%,43,20m,0.49%,66
10m,0.79%,43,21m,0.00%,66
10m,0.00%,43,21m,0.00%,66
11m,0.80%,43,21m,0.81%,66
11m,0.00%,43,21m,0.00%,66
11m,0.77%,43,21m,1.54%,66
11m,0.00%,43,21m,0.00%,66
TIME:21.490473032,CODE:7
STOP
12m,0.00%,43,22m,0.00%,66
12m,0.43%,43,22m,0.43%,66
TIME:7.21259498596,CODE:8
STOP
13m,0.00%,44,7m,0.00%,67
13m,0.37%,44,7m,0.36%,67
13m,0.00%,44,7m,0.00%,67
TIME:6.4793407917,CODE:9
STOP
14m,1.26%,45,8m,0.00%,68
14m,0.70%,45,8m,1.32%,68
14m,0.41%,45,8m,0.00%,68
14m,0.00%,44,8m,0.74%,67
14m,0.68%,44,8m,0.71%,67
14m,0.43%,44,9m,0.00%,67
15m,0.00%,44,9m,0.76%,67
15m,0.41%,44,9m,0.00%,67
15m,0.00%,44,9m,0.74%,67
15m,0.86%,44,9m,0.44%,67
15m,0.79%,44,9m,0.77%,67
16m,0.00%,44,10m,0.00%,67
16m,0.85%,44,10m,0.87%,67
TIME:24.6000590324,CODE:1
STOP
17m,0.00%,44,10m,0.57%,68
17m,0.39%,44,11m,0.37%,68
17m,0.79%,44,11m,0.00%,68
17m,0.43%,44,11m,0.43%,68
17m,0.77%,45,11m,0.00%,68
18m,0.00%,44,11m,0.65%,67
18m,0.41%,44,12m,0.00%,67
18m,0.79%,46,12m,0.77%,67
18m,0.44%,44,12m,0.00%,67
18m,0.00%,44,12m,1.47%,67
18m,1.70%,44,12m,0.00%,67
19m,0.00%,44,12m,0.74%,67
TIME:22.5796439648,CODE:2
STOP
TIME:0.764596939087,CODE:3
STOP
TIME:0.599892854691,CODE:4
STOP
20m,0.67%,45,13m,0.00%,68
20m,0.00%,45,13m,0.37%,67
20m,0.80%,44,13m,0.00%,67
20m,0.00%,44,14m,0.80%,67
20m,0.47%,44,14m,0.00%,67
20m,0.43%,44,14m,0.43%,67
21m,0.67%,44,14m,0.00%,67
21m,0.00%,44,14m,0.84%,67
21m,0.41%,44,15m,0.42%,67
21m,0.00%,44,15m,0.80%,67
TIME:19.1313359737,CODE:5
STOP
22m,0.00%,45,15m,0.53%,68
22m,0.37%,45,16m,0.36%,68
22m,0.00%,45,16m,0.00%,68
22m,0.44%,44,16m,0.88%,67
22m,0.79%,44,16m,0.00%,67
23m,0.43%,44,16m,0.42%,67
23m,0.71%,44,16m,0.00%,67
23m,0.72%,43,17m,0.72%,66
23m,0.00%,43,17m,0.00%,66
23m,0.72%,43,17m,0.72%,66
24m,0.00%,43,17m,0.00%,66
24m,0.39%,44,17m,0.40%,66
24m,1.52%,43,17m,0.74%,66
TIME:25.063120842,CODE:6
STOP
8m,0.00%,43,18m,0.00%,66
9m,0.76%,43,18m,0.73%,66
9m,0.42%,43,19m,0.00%,66
9m,0.00%,43,19m,0.76%,66
9m,0.91%,43,19m,0.00%,66
9m,0.00%,43,19m,1.39%,66
9m,0.44%,43,19m,0.00%,66
10m,0.00%,43,19m,0.71%,66
10m,0.42%,43,20m,0.00%,66
10m,0.75%,43,20m,0.73%,66
TIME:21.7444729805,CODE:7
STOP
11m,20.83%,43,20m,0.00%,66
TIME:6.19897294044,CODE:8
STOP
11m,0.00%,44,21m,0.00%,67
TIME:5.62953090668,CODE:9
STOP
12m,0.00%,45,22m,1.12%,68
12m,0.40%,45,22m,0.00%,68
12m,0.00%,45,22m,0.81%,68
13m,0.49%,45,22m,0.00%,68
13m,0.82%,45,6m,0.80%,68
13m,0.86%,44,6m,0.00%,67
13m,0.00%,44,7m,0.49%,67
13m,0.83%,44,7m,0.00%,67
14m,0.89%,44,7m,0.86%,67
14m,0.45%,44,7m,0.45%,67
14m,0.00%,44,7m,0.81%,67
14m,0.81%,44,7m,0.00%,67
TIME:21.648337841,CODE:1
STOP
15m,0.76%,45,8m,0.00%,68
15m,0.00%,45,8m,0.36%,68
15m,0.73%,45,9m,0.76%,68
15m,0.00%,44,9m,0.84%,68
16m,0.45%,45,9m,0.00%,68
16m,0.41%,45,9m,0.41%,68
16m,0.00%,45,9m,0.00%,68
16m,1.33%,45,9m,0.66%,68
16m,0.45%,45,10m,0.00%,68
17m,0.00%,45,10m,0.71%,68
17m,0.85%,45,10m,0.00%,68
17m,0.92%,45,10m,0.89%,68
TIME:22.3243339062,CODE:2
STOP
TIME:0.631199121475,CODE:3
STOP
18m,0.00%,45,11m,1.87%,68
TIME:2.49370598793,CODE:4
STOP
19m,1.54%,46,11m,0.00%,69
19m,0.00%,46,12m,0.63%,69
19m,0.43%,46,12m,0.00%,69
19m,0.00%,46,12m,0.42%,69
19m,0.83%,46,12m,0.85%,69
20m,0.42%,46,12m,0.42%,69
20m,0.67%,46,12m,0.00%,69
20m,0.00%,46,13m,0.84%,69
20m,0.48%,46,13m,0.00%,69
20m,0.00%,45,13m,0.81%,68
TIME:19.0290071964,CODE:5
STOP
21m,0.00%,46,14m,0.69%,69
21m,0.80%,46,14m,0.00%,69
21m,0.00%,46,14m,0.45%,69
21m,1.53%,46,14m,0.00%,69
22m,0.00%,46,14m,0.44%,69
22m,0.71%,46,15m,0.74%,69
22m,0.83%,46,15m,0.00%,69
22m,0.00%,46,15m,0.82%,69
22m,0.76%,46,15m,0.00%,69
23m,0.43%,46,15m,0.42%,69
23m,0.81%,46,15m,0.00%,69
23m,0.00%,45,16m,0.87%,68
23m,0.86%,46,16m,0.00%,68
23m,0.00%,45,16m,0.74%,68
TIME:25.5603809357,CODE:6
STOP
24m,0.00%,45,17m,0.00%,68
9m,0.41%,44,17m,0.40%,67
9m,0.81%,44,17m,0.00%,67
9m,0.00%,44,17m,0.46%,67
9m,0.80%,44,17m,0.00%,67
9m,0.44%,44,18m,0.44%,67
9m,0.73%,44,18m,0.00%,67
9m,0.00%,44,18m,0.47%,67
10m,0.70%,44,18m,0.72%,67
10m,0.00%,44,18m,0.81%,67
TIME:19.4142839909,CODE:7
STOP
11m,0.00%,45,19m,0.00%,68
TIME:6.52236700058,CODE:8
STOP
TIME:4.59024691582,CODE:9
STOP
11m,0.00%,45,20m,0.00%,69
11m,0.00%,45,20m,0.68%,69
12m,0.41%,45,21m,0.40%,69
12m,0.00%,45,21m,0.00%,69
12m,0.47%,45,21m,0.96%,69
12m,0.00%,45,21m,0.00%,69
12m,0.46%,45,21m,0.45%,69
13m,1.59%,45,21m,0.00%,69
13m,0.42%,45,22m,0.42%,69
13m,0.00%,45,22m,0.00%,69
13m,0.00%,45,22m,0.00%,69
13m,0.83%,44,22m,0.83%,68
TIME:21.8910050392,CODE:1
STOP
14m,0.00%,45,7m,0.41%,69
14m,0.39%,44,7m,0.00%,68
15m,1.62%,44,7m,0.78%,68
15m,0.00%,44,7m,0.00%,68
15m,0.84%,44,7m,0.85%,68
15m,0.00%,44,7m,0.45%,68
15m,0.73%,44,8m,0.73%,68
15m,0.81%,44,8m,0.00%,68
16m,0.00%,44,8m,0.43%,68
16m,0.71%,44,8m,0.00%,68
16m,0.90%,44,8m,0.00%,68
16m,0.82%,44,8m,0.82%,68
TIME:22.5806248188,CODE:2
STOP
TIME:0.5621509552,CODE:3
STOP
TIME:0.582155942917,CODE:4
STOP
17m,0.00%,44,9m,0.00%,68
17m,1.57%,44,9m,0.72%,68
18m,0.00%,44,10m,0.42%,68
18m,0.43%,44,10m,0.44%,68
18m,0.00%,44,10m,0.00%,68
18m,0.44%,44,10m,0.44%,68
18m,0.00%,44,10m,0.00%,68
18m,0.78%,44,10m,0.77%,68
18m,0.47%,44,11m,0.00%,68
19m,0.00%,44,11m,0.80%,68
TIME:19.1100549698,CODE:5
STOP
19m,0.56%,45,11m,0.54%,69
19m,0.73%,44,12m,0.00%,68
20m,0.00%,44,12m,0.44%,68
20m,0.44%,44,12m,0.00%,68
20m,0.00%,44,12m,0.81%,68
20m,0.46%,44,12m,0.00%,68
20m,0.00%,44,12m,1.42%,68
21m,1.69%,44,13m,0.00%,68
21m,0.43%,44,13m,0.42%,68
21m,0.00%,44,13m,0.00%,68
21m,0.84%,44,13m,0.83%,68
22m,0.88%,45,13m,0.00%,68
TIME:22.065155983,CODE:6
STOP
22m,0.00%,44,14m,0.56%,68
22m,0.80%,44,14m,0.37%,68
23m,0.00%,43,14m,0.00%,67
23m,0.00%,43,15m,0.47%,67
23m,0.82%,43,15m,0.00%,67
23m,0.00%,43,15m,0.43%,67
23m,0.70%,43,15m,0.00%,66
23m,0.42%,43,15m,0.42%,66
24m,0.00%,43,15m,0.73%,66
24m,0.88%,43,16m,0.90%,66
TIME:19.1540679932,CODE:7
STOP
8m,3.28%,44,16m,0.00%,67
8m,0.00%,44,17m,0.00%,67
8m,0.48%,44,17m,0.47%,67
TIME:7.1125729084,CODE:8
STOP
9m,0.00%,45,17m,1.37%,68
9m,0.31%,45,18m,0.15%,68
10m,0.00%,44,18m,0.86%,67
10m,1.75%,44,18m,0.00%,67
TIME:12.6566720009,CODE:9
STOP
11m,0.00%,46,19m,0.60%,68
11m,0.40%,46,19m,0.00%,68
11m,0.00%,46,19m,0.00%,68
11m,0.44%,46,19m,0.44%,68
11m,0.00%,46,19m,0.77%,68
12m,0.80%,46,20m,0.82%,68
12m,0.43%,46,20m,0.43%,68
12m,0.79%,48,20m,0.00%,68
12m,0.45%,46,20m,0.45%,68
12m,0.00%,46,20m,0.00%,68
12m,0.87%,45,20m,0.86%,67
13m,0.00%,44,20m,0.00%,67
TIME:22.4910821915,CODE:1
STOP
13m,1.15%,45,21m,0.00%,68
14m,0.00%,45,21m,0.74%,68
14m,0.84%,45,21m,0.88%,68
14m,0.84%,45,22m,0.00%,68
14m,0.00%,45,22m,0.42%,68
14m,0.66%,45,22m,0.00%,68
15m,0.00%,46,22m,0.90%,68
15m,0.71%,46,22m,0.00%,68
15m,0.43%,46,6m,0.42%,68
15m,0.76%,46,6m,0.75%,68
15m,0.44%,46,6m,0.00%,68
15m,0.81%,46,6m,0.82%,68
16m,0.00%,46,7m,0.00%,68
16m,0.91%,46,7m,0.89%,68
TIME:24.7392399311,CODE:2
STOP
TIME:0.575568199158,CODE:3
STOP
TIME:0.58026099205,CODE:4
STOP
17m,0.00%,45,8m,0.56%,68
17m,0.75%,45,8m,0.69%,68
17m,0.00%,45,8m,0.00%,68
17m,3.26%,45,8m,0.65%,68
18m,0.45%,45,9m,0.00%,68
18m,0.40%,44,9m,0.40%,67
18m,0.00%,44,9m,0.68%,67
18m,0.00%,44,9m,0.00%,67
18m,0.41%,44,9m,0.82%,67
18m,0.74%,44,9m,0.00%,67
TIME:19.7217481136,CODE:5
STOP
19m,0.00%,45,10m,0.00%,68
19m,0.39%,45,10m,0.36%,68
20m,0.00%,45,11m,0.00%,68
20m,0.50%,45,11m,0.50%,68
20m,0.00%,45,11m,0.81%,68
20m,0.45%,45,11m,0.00%,68
20m,0.00%,44,11m,0.66%,67
20m,1.45%,44,11m,0.00%,67
21m,0.42%,44,11m,0.42%,67
21m,0.00%,44,12m,0.69%,67
21m,0.52%,45,12m,0.00%,67
21m,0.75%,43,12m,1.45%,66
TIME:22.7368109226,CODE:6
STOP
22m,1.47%,44,13m,0.61%,67
22m,0.00%,44,13m,0.00%,67
22m,1.73%,44,13m,0.00%,67
23m,0.00%,44,13m,0.86%,67
23m,0.84%,44,13m,0.90%,67
23m,0.45%,43,14m,0.45%,66
24m,0.00%,43,14m,0.79%,66
24m,0.44%,43,14m,0.00%,66
24m,0.00%,43,15m,0.77%,66
24m,0.00%,43,15m,0.00%,66
24m,0.41%,43,15m,0.41%,66
24m,0.77%,43,15m,0.00%,66
24m,0.00%,43,15m,0.48%,66
8m,1.68%,43,15m,0.00%,66
TIME:23.2169699669,CODE:7
STOP
9m,8.62%,44,16m,0.82%,67
TIME:6.41113686562,CODE:8
STOP
TIME:4.62637901306,CODE:9
STOP
9m,0.00%,44,17m,0.00%,68
10m,0.81%,44,18m,0.40%,68
10m,0.00%,44,18m,0.00%,68
10m,0.44%,44,18m,0.44%,68
10m,0.00%,44,18m,0.00%,68
10m,0.74%,44,18m,0.74%,68
10m,0.47%,44,18m,0.46%,68
11m,0.00%,44,18m,0.80%,68
11m,0.43%,44,19m,0.00%,68
11m,0.74%,44,19m,0.71%,68
11m,0.88%,44,19m,0.00%,68
11m,0.90%,44,19m,0.90%,68
TIME:22.380371809,CODE:1
STOP
13m,0.00%,44,20m,0.60%,68
13m,0.43%,44,20m,0.41%,68
13m,0.00%,44,20m,0.00%,68
13m,0.45%,44,20m,0.45%,68
13m,0.00%,44,21m,0.00%,68
13m,1.53%,44,21m,0.77%,68
14m,0.00%,44,21m,0.00%,68
14m,0.78%,44,21m,0.78%,68
14m,0.45%,44,21m,0.46%,68
14m,0.00%,44,21m,0.71%,68
14m,0.87%,44,22m,0.00%,68
15m,0.90%,44,22m,0.86%,68
15m,0.00%,44,22m,0.00%,68
TIME:22.4897170067,CODE:2
STOP
TIME:0.627680063248,CODE:3
STOP
TIME:0.597711086273,CODE:4
STOP
16m,0.00%,44,7m,0.00%,68
16m,0.42%,44,7m,0.40%,68
16m,0.82%,44,7m,0.00%,68
16m,0.43%,44,7m,0.86%,68
17m,0.76%,44,7m,0.00%,68
17m,0.00%,44,7m,0.74%,68
17m,0.41%,44,7m,0.00%,68
17m,0.00%,44,8m,0.75%,68
17m,0.44%,44,8m,0.00%,68
17m,0.00%,44,8m,0.71%,68
18m,0.90%,44,8m,0.00%,68
TIME:20.5163421631,CODE:5
STOP
18m,0.00%,44,9m,0.00%,68
19m,1.56%,44,9m,0.69%,68
19m,0.00%,44,9m,0.00%,68
19m,0.68%,44,10m,0.67%,68
19m,0.00%,44,10m,0.89%,68
19m,0.69%,44,10m,0.00%,68
19m,0.00%,44,10m,0.43%,68
20m,0.76%,45,10m,0.00%,68
20m,0.46%,44,10m,0.45%,68
20m,0.00%,44,10m,0.00%,68
20m,1.67%,44,11m,0.84%,68
21m,0.87%,45,11m,0.86%,68
TIME:23.0968360901,CODE:6
STOP
21m,0.00%,43,11m,0.00%,67
22m,0.76%,43,12m,0.72%,67
22m,0.00%,43,12m,0.00%,67
22m,0.46%,43,12m,0.46%,67
22m,0.00%,43,12m,1.23%,66
22m,0.91%,43,12m,0.00%,66
22m,0.00%,43,12m,0.44%,66
22m,0.83%,43,13m,0.00%,66
23m,0.00%,43,13m,0.49%,66
23m,0.77%,43,13m,0.00%,66
23m,0.00%,43,13m,0.91%,66
TIME:19.8956508636,CODE:7
STOP
24m,0.00%,44,14m,0.83%,67
TIME:6.53663802147,CODE:8
STOP
TIME:4.68434691429,CODE:9
STOP
9m,0.76%,45,15m,0.51%,68
9m,0.00%,45,15m,0.00%,68
9m,0.82%,45,16m,0.83%,68
9m,0.00%,45,16m,0.00%,68
9m,0.77%,45,16m,0.77%,68
10m,0.00%,45,16m,0.00%,68
10m,0.75%,45,16m,0.75%,68
10m,0.88%,45,16m,0.86%,68
10m,0.45%,45,16m,0.44%,68
11m,0.16%,45,17m,0.00%,68
11m,0.00%,45,17m,0.87%,68
11m,0.87%,44,18m,0.00%,67
TIME:26.8912529945,CODE:1
STOP
12m,1.36%,44,18m,0.00%,68
12m,0.40%,44,19m,0.74%,68
12m,0.82%,45,19m,0.00%,68
12m,0.00%,45,19m,0.50%,68
12m,0.00%,45,19m,0.00%,68
12m,0.76%,45,19m,0.78%,68
12m,0.43%,45,19m,0.00%,68
13m,0.00%,46,20m,0.78%,68
13m,0.43%,45,20m,0.00%,68
13m,0.79%,45,20m,1.52%,68
13m,0.87%,45,20m,0.00%,68
13m,0.00%,45,20m,0.73%,68
TIME:21.6963829994,CODE:2
STOP
TIME:0.590162992477,CODE:3
STOP
TIME:0.588495016098,CODE:4
STOP
15m,0.77%,45,21m,0.52%,68
15m,0.00%,45,22m,0.00%,68
15m,0.00%,45,22m,0.83%,68
16m,0.89%,45,22m,0.00%,68
16m,0.00%,45,22m,0.77%,68
16m,0.44%,45,22m,0.44%,68
16m,0.68%,45,22m,0.67%,68
16m,0.00%,45,22m,0.73%,68
16m,0.45%,45,6m,0.00%,68
16m,0.00%,45,7m,0.77%,68
TIME:19.1696591377,CODE:5
STOP
17m,3.40%,45,7m,0.48%,68
18m,0.40%,45,8m,0.37%,68
18m,0.00%,45,8m,0.76%,68
18m,0.83%,45,8m,0.86%,68
18m,0.44%,45,8m,0.00%,68
18m,0.00%,45,8m,0.60%,68
18m,0.45%,45,8m,0.00%,68
19m,0.66%,45,9m,0.65%,68
19m,0.00%,45,9m,0.00%,68
19m,1.53%,45,9m,0.00%,68
19m,0.00%,46,9m,1.63%,68
TIME:21.9838430882,CODE:6
STOP
21m,0.76%,44,10m,0.00%,67
21m,0.00%,44,10m,0.38%,67
21m,0.77%,44,10m,0.00%,67
21m,0.00%,44,11m,0.83%,67
21m,0.80%,43,11m,0.41%,66
21m,0.00%,43,11m,0.70%,66
21m,0.41%,43,11m,0.42%,66
22m,0.78%,43,11m,0.00%,66
22m,0.00%,43,12m,0.00%,66
22m,0.80%,43,12m,0.82%,66
TIME:19.6694118977,CODE:7
STOP
23m,8.70%,44,12m,0.00%,67
23m,0.00%,44,12m,0.00%,67
TIME:7.43857502937,CODE:8
STOP
24m,0.00%,45,13m,1.33%,68
24m,0.00%,45,13m,0.00%,68
24m,0.64%,45,14m,0.64%,68
TIME:5.46432089806,CODE:9
STOP
8m,1.35%,45,14m,0.57%,68
8m,0.41%,45,15m,0.00%,68
8m,0.00%,45,15m,0.79%,68
8m,0.00%,45,15m,0.00%,68
9m,0.80%,45,15m,0.80%,68
9m,0.00%,45,15m,0.00%,68
9m,0.93%,45,15m,0.91%,68
9m,0.00%,45,15m,0.00%,68
9m,1.73%,45,16m,0.86%,68
10m,0.00%,45,16m,0.00%,68
10m,0.00%,45,16m,0.79%,68
10m,0.89%,45,16m,0.00%,68
TIME:22.1932010651,CODE:1
STOP
11m,1.33%,45,17m,0.00%,69
11m,0.88%,45,17m,0.41%,68
11m,0.00%,45,17m,0.00%,68
11m,0.00%,45,17m,0.43%,68
11m,0.80%,45,17m,0.00%,68
12m,0.00%,45,18m,0.42%,68
12m,0.73%,45,18m,0.00%,68
12m,0.88%,45,18m,0.86%,68
12m,0.48%,45,18m,0.49%,68
12m,0.00%,45,18m,0.75%,68
13m,0.00%,45,19m,0.00%,68
13m,1.79%,45,19m,0.89%,68
TIME:21.7020938396,CODE:2
STOP
TIME:0.601100921631,CODE:3
STOP
TIME:0.664082050323,CODE:4
STOP
14m,0.00%,45,20m,0.53%,68
14m,0.40%,45,20m,0.00%,68
14m,0.78%,45,20m,0.75%,68
14m,0.88%,45,20m,0.00%,68
14m,0.00%,45,20m,0.94%,68
15m,0.77%,45,20m,0.78%,68
15m,0.44%,45,21m,0.00%,68
15m,0.00%,45,21m,0.00%,68
15m,0.00%,45,21m,0.89%,68
15m,0.43%,45,21m,0.43%,68
16m,0.00%,45,21m,0.00%,68
TIME:20.3308711052,CODE:5
STOP
16m,0.66%,45,22m,0.45%,68
16m,0.39%,45,22m,0.00%,68
16m,0.00%,45,22m,0.80%,68
17m,0.44%,45,22m,0.00%,68
17m,0.00%,45,6m,0.75%,68
17m,0.78%,45,6m,0.80%,68
17m,0.00%,45,7m,0.41%,68
17m,0.77%,45,7m,0.76%,68
18m,1.47%,45,7m,0.72%,68
18m,0.41%,45,7m,0.00%,68
18m,0.00%,45,7m,0.77%,68
18m,0.86%,46,7m,0.00%,68
18m,0.00%,45,7m,0.90%,68
TIME:23.9586379528,CODE:6
STOP
19m,3.32%,45,8m,0.00%,68
19m,0.81%,44,8m,0.65%,67
20m,0.42%,44,9m,0.00%,67
20m,0.81%,44,9m,0.80%,67
20m,0.00%,44,9m,0.00%,67
20m,0.65%,44,9m,1.28%,67
20m,0.41%,43,9m,0.42%,66
21m,0.00%,43,9m,0.00%,66
21m,0.43%,43,10m,0.43%,66
21m,0.00%,43,10m,0.00%,66
TIME:20.8929300308,CODE:7
STOP
22m,0.00%,44,11m,1.13%,67
22m,0.42%,44,11m,0.41%,67
22m,0.37%,44,11m,0.36%,67
TIME:8.89266300201,CODE:8
STOP
TIME:5.30730009079,CODE:9
STOP
23m,0.63%,44,12m,0.00%,68
23m,0.00%,44,12m,0.65%,68
23m,0.79%,44,12m,0.41%,68
23m,0.00%,44,13m,0.60%,68
23m,0.42%,44,13m,0.43%,68
23m,0.00%,44,13m,0.00%,68
24m,0.44%,44,13m,0.44%,68
24m,0.00%,44,13m,0.00%,68
24m,0.45%,44,14m,0.90%,68
8m,0.72%,44,14m,0.75%,68
8m,0.82%,43,14m,0.00%,67
9m,1.83%,43,14m,0.88%,67
TIME:23.6207611561,CODE:1
STOP
9m,0.00%,44,15m,0.52%,68
10m,0.40%,44,15m,0.74%,68
10m,0.00%,44,15m,0.00%,68
10m,0.44%,44,15m,0.44%,68
10m,0.76%,44,15m,0.00%,68
10m,0.79%,45,15m,0.79%,68
10m,0.00%,45,16m,0.00%,68
10m,0.78%,45,16m,0.78%,68
11m,0.45%,45,16m,0.45%,68
11m,0.72%,45,16m,0.72%,68
11m,0.00%,45,16m,0.85%,68
11m,0.88%,45,17m,0.00%,68
TIME:22.8497149944,CODE:2
STOP
TIME:0.577075958252,CODE:3
STOP
TIME:0.575778007507,CODE:4
STOP
12m,0.00%,45,18m,0.50%,68
12m,0.37%,45,18m,0.00%,68
13m,0.00%,45,18m,0.78%,68
13m,1.67%,45,18m,0.00%,68
13m,0.00%,45,18m,0.94%,68
13m,0.65%,45,19m,0.68%,68
13m,0.00%,45,19m,0.00%,68
13m,0.42%,45,19m,0.42%,68
13m,0.00%,45,19m,0.00%,68
14m,0.93%,44,20m,0.93%,67
TIME:19.8335709572,CODE:5
STOP
15m,0.58%,45,20m,0.55%,68
15m,0.00%,45,21m,0.00%,68
15m,1.54%,45,21m,0.77%,68
15m,0.00%,44,21m,0.00%,68
16m,0.45%,44,21m,0.46%,68
16m,0.00%,44,21m,0.46%,68
16m,0.75%,44,21m,0.75%,68
16m,0.69%,44,21m,0.69%,68
17m,0.00%,44,22m,0.00%,68
17m,0.72%,44,22m,0.73%,68
17m,0.00%,43,22m,0.00%,67
17m,1.73%,44,22m,0.89%,67
TIME:22.1667978764,CODE:6
STOP
18m,0.00%,44,6m,0.00%,68
18m,0.39%,43,7m,0.38%,67
18m,0.00%,43,7m,0.00%,67
19m,0.42%,43,7m,0.42%,67
19m,0.00%,43,7m,0.76%,66
19m,0.75%,43,7m,0.00%,66
19m,0.94%,43,7m,0.46%,66
19m,0.00%,43,7m,0.74%,66
19m,0.43%,43,8m,0.44%,66
19m,0.00%,43,8m,0.00%,66
TIME:20.2311577797,CODE:7
STOP
20m,0.00%,44,9m,0.67%,67
20m,0.43%,44,9m,0.42%,67
TIME:8.32526707649,CODE:8
STOP
TIME:5.24474596977,CODE:9
STOP
22m,0.51%,44,11m,0.00%,68
22m,0.00%,44,11m,0.64%,68
22m,0.43%,44,11m,0.00%,68
22m,0.78%,44,11m,0.75%,68
22m,0.00%,44,12m,0.44%,68
23m,0.70%,44,12m,0.00%,68
23m,0.43%,44,12m,0.84%,68
23m,0.77%,44,12m,0.00%,68
23m,0.46%,44,12m,0.45%,68
23m,0.00%,44,12m,0.00%,68
24m,0.88%,44,12m,0.89%,68
24m,0.00%,44,12m,0.00%,68
TIME:22.2453680038,CODE:1
STOP
8m,0.54%,43,14m,0.52%,68
8m,0.39%,43,14m,0.00%,68
9m,0.00%,43,14m,0.83%,68
9m,0.43%,43,14m,0.00%,68
9m,0.00%,43,14m,0.79%,68
9m,0.43%,44,14m,0.44%,68
9m,0.00%,44,15m,0.73%,68
10m,0.78%,44,15m,0.00%,68
10m,0.90%,44,15m,0.44%,68
10m,0.00%,44,15m,0.00%,68
10m,0.87%,44,15m,0.86%,68
10m,0.00%,44,16m,0.00%,68
TIME:22.5948209763,CODE:2
STOP
TIME:0.604850053787,CODE:3
STOP
TIME:0.662055015564,CODE:4
STOP
11m,0.60%,44,16m,0.56%,68
11m,0.38%,44,17m,0.37%,68
12m,0.00%,44,17m,0.00%,68
12m,0.00%,44,17m,0.43%,68
12m,0.77%,44,17m,0.00%,68
12m,0.00%,44,17m,0.82%,68
12m,0.45%,44,17m,0.00%,68
12m,0.00%,44,18m,0.79%,68
12m,0.81%,43,18m,0.41%,67
13m,0.79%,43,18m,0.76%,67
TIME:19.2883939743,CODE:5
STOP
13m,0.00%,44,19m,0.00%,68
14m,0.39%,44,19m,0.38%,68
14m,0.00%,44,19m,0.00%,68
14m,0.84%,44,19m,1.68%,68
14m,0.00%,44,20m,0.00%,68
14m,0.61%,44,20m,0.61%,68
14m,0.44%,44,20m,0.43%,68
15m,0.81%,44,20m,0.00%,68
15m,0.43%,44,20m,0.43%,68
15m,0.72%,43,20m,0.00%,67
15m,0.00%,43,21m,0.00%,67
16m,0.91%,44,21m,0.91%,67
TIME:22.5803079605,CODE:6
STOP
16m,0.56%,44,21m,0.00%,68
17m,0.71%,43,21m,0.64%,67
17m,0.44%,43,22m,0.00%,67
17m,0.00%,43,22m,0.81%,67
17m,0.45%,43,22m,0.00%,66
17m,0.79%,43,22m,0.75%,66
18m,0.00%,43,22m,0.46%,66
18m,0.79%,43,22m,0.82%,66
18m,0.00%,43,6m,0.46%,66
18m,0.79%,43,6m,0.00%,66
TIME:18.8403329849,CODE:7
STOP
19m,0.00%,44,7m,0.68%,67
19m,0.58%,44,7m,0.58%,67
19m,0.00%,44,7m,0.47%,67
TIME:7.83243203163,CODE:8
