50m,0.62%,42,23m,0.59%,204
50m,0.42%,42,24m,0.44%,204
50m,1.09%,42,24m,0.56%,204
51m,0.44%,42,24m,0.43%,204
51m,0.79%,42,24m,0.79%,204
51m,0.87%,42,8m,1.78%,204
51m,2.44%,42,8m,0.83%,204
TIME:23.1544041634,CODE:2
STOP
TIME:0.589911937714,CODE:3
STOP
TIME:0.656578063965,CODE:4
STOP
52m,1.31%,42,10m,1.20%,204
53m,0.43%,42,10m,0.42%,204
53m,0.00%,42,10m,0.00%,204
53m,0.47%,42,10m,0.93%,204
53m,1.37%,42,10m,0.69%,204
54m,0.48%,42,11m,0.47%,204
54m,0.82%,42,11m,0.00%,204
54m,0.86%,42,11m,0.87%,204
55m,0.84%,42,11m,0.86%,204
55m,0.81%,41,12m,0.81%,203
TIME:22.3896658421,CODE:5
STOP
56m,1.31%,42,12m,1.18%,204
56m,0.39%,42,13m,0.38%,204
56m,0.73%,42,13m,1.42%,204
57m,0.43%,42,13m,0.45%,204
41m,1.59%,42,13m,0.53%,204
41m,0.45%,42,13m,0.44%,204
41m,0.81%,41,14m,1.62%,203
41m,0.85%,41,14m,0.00%,203
42m,0.85%,41,14m,0.82%,203
42m,0.92%,41,14m,0.91%,203
TIME:23.0127680302,CODE:6
STOP
43m,0.00%,42,15m,2.45%,203
43m,0.42%,42,16m,0.41%,203
43m,0.43%,42,16m,0.42%,203
43m,0.81%,42,16m,0.81%,203
43m,0.44%,42,16m,0.88%,203
43m,0.77%,42,16m,0.00%,203
44m,0.87%,42,16m,0.85%,203
TIME:18.821778059,CODE:7
STOP
TIME:6.82544898987,CODE:8
STOP
TIME:5.52503490448,CODE:9
STOP
45m,3.53%,42,18m,0.00%,203
45m,0.44%,42,18m,0.42%,203
45m,0.73%,42,18m,0.74%,203
46m,0.95%,42,18m,0.96%,203
46m,0.69%,42,19m,0.69%,203
46m,0.90%,42,19m,0.45%,203
46m,0.80%,42,19m,0.00%,203
47m,0.85%,42,19m,0.85%,203
47m,0.00%,42,19m,1.81%,203
47m,3.15%,42,20m,0.00%,203
47m,0.91%,41,20m,0.85%,202
TIME:24.0959341526,CODE:1
STOP
48m,1.33%,42,21m,1.19%,203
49m,0.82%,42,21m,0.40%,203
49m,0.66%,42,21m,0.65%,203
49m,0.38%,42,22m,0.77%,203
50m,1.09%,42,22m,0.57%,203
50m,0.47%,42,22m,0.45%,203
50m,0.78%,42,22m,0.77%,203
50m,0.90%,42,22m,0.91%,203
51m,2.54%,42,23m,0.87%,203
51m,0.00%,42,23m,0.00%,203
TIME:23.1888661385,CODE:2
STOP
TIME:0.607680082321,CODE:3
STOP
TIME:0.632255077362,CODE:4
STOP
52m,3.29%,42,24m,0.00%,203
52m,0.41%,42,24m,0.40%,203
53m,0.70%,42,24m,1.41%,203
53m,0.85%,42,8m,0.43%,203
53m,0.46%,42,8m,0.45%,203
53m,0.75%,42,9m,1.49%,203
